MGYG000000007_00920	MGYG000000007_00920
MGYG000000007_00920	MGYG000000002_00810
MGYG000000007_00952	MGYG000000007_00952
MGYG000000007_00952	MGYG000000001_00325
MGYG000000007_01084	MGYG000000007_01084
MGYG000000007_01084	MGYG000000001_00550
MGYG000000007_01186	MGYG000000007_01186
MGYG000000007_01186	MGYG000000002_01306
MGYG000000007_01252	MGYG000000007_01252
MGYG000000007_01289	MGYG000000007_01289
MGYG000000007_01289	MGYG000000002_01489
MGYG000000007_01321	MGYG000000007_01321
MGYG000000007_01387	MGYG000000007_01387
MGYG000000007_01485	MGYG000000007_01485
MGYG000000007_01517	MGYG000000007_01517
MGYG000000007_01613	MGYG000000007_01613
MGYG000000007_01613	MGYG000000002_00919
MGYG000000007_01645	MGYG000000007_01645
MGYG000000007_01645	MGYG000000001_00446
MGYG000000007_01746	MGYG000000007_01746
MGYG000000007_01746	MGYG000000001_00561
MGYG000000002_00027	MGYG000000002_00027
MGYG000000002_00027	MGYG000000001_00878
MGYG000000002_00027	MGYG000000007_00136
MGYG000000002_00059	MGYG000000002_00059
MGYG000000002_00092	MGYG000000002_00092
MGYG000000002_00092	MGYG000000001_00246
MGYG000000002_00223	MGYG000000002_00223
MGYG000000002_00223	MGYG000000007_00233
MGYG000000002_00255	MGYG000000002_00255
MGYG000000002_00255	MGYG000000007_00460
MGYG000000002_00287	MGYG000000002_00287
MGYG000000002_00287	MGYG000000007_01723
MGYG000000002_00320	MGYG000000002_00320
MGYG000000002_00320	MGYG000000007_01522
MGYG000000002_00352	MGYG000000002_00352
MGYG000000002_00416	MGYG000000002_00416
MGYG000000002_00416	MGYG000000007_00364
MGYG000000002_00482	MGYG000000002_00482
MGYG000000002_00482	MGYG000000007_01029
MGYG000000001_00481	MGYG000000001_00481
MGYG000000001_00546	MGYG000000001_00546
MGYG000000001_00642	MGYG000000001_00642
MGYG000000001_00707	MGYG000000001_00707
MGYG000000001_00805	MGYG000000001_00805
MGYG000000001_00837	MGYG000000001_00837
MGYG000000001_00966	MGYG000000001_00966
MGYG000000001_00999	MGYG000000001_00999
MGYG000000001_01130	MGYG000000001_01130
MGYG000000004_00019	MGYG000000004_00019
MGYG000000004_00053	MGYG000000004_00053
MGYG000000004_00053	MGYG000000006_00869
MGYG000000004_00085	MGYG000000004_00085
MGYG000000004_00118	MGYG000000004_00118
MGYG000000004_00150	MGYG000000004_00150
MGYG000000004_00183	MGYG000000004_00183
MGYG000000004_00183	MGYG000000006_00182
MGYG000000004_00215	MGYG000000004_00215
MGYG000000004_00280	MGYG000000004_00280
MGYG000000004_00313	MGYG000000004_00313
MGYG000000004_00313	MGYG000000006_00104
MGYG000000004_00348	MGYG000000004_00348
MGYG000000004_00413	MGYG000000004_00413
MGYG000000004_00445	MGYG000000004_00445
MGYG000000004_00479	MGYG000000004_00479
MGYG000000004_00513	MGYG000000004_00513
MGYG000000004_00546	MGYG000000004_00546
MGYG000000004_00579	MGYG000000004_00579
MGYG000000004_00707	MGYG000000004_00707
MGYG000000004_00707	MGYG000000006_00956
MGYG000000004_00739	MGYG000000004_00739
MGYG000000004_00771	MGYG000000004_00771
MGYG000000004_00804	MGYG000000004_00804
MGYG000000004_00838	MGYG000000004_00838
MGYG000000004_00870	MGYG000000004_00870
MGYG000000004_00903	MGYG000000004_00903
MGYG000000004_00903	MGYG000000006_01085
MGYG000000004_00936	MGYG000000004_00936
MGYG000000004_00969	MGYG000000004_00969
MGYG000000004_01034	MGYG000000004_01034
MGYG000000004_01066	MGYG000000004_01066
MGYG000000004_01099	MGYG000000004_01099
MGYG000000004_01133	MGYG000000004_01133
MGYG000000004_01165	MGYG000000004_01165
MGYG000000004_01197	MGYG000000004_01197
MGYG000000004_01229	MGYG000000004_01229
MGYG000000004_01262	MGYG000000004_01262
MGYG000000004_01295	MGYG000000004_01295
MGYG000000004_01327	MGYG000000004_01327
MGYG000000004_01359	MGYG000000004_01359
MGYG000000004_01394	MGYG000000004_01394
MGYG000000004_01427	MGYG000000004_01427
MGYG000000004_01459	MGYG000000004_01459
MGYG000000004_01491	MGYG000000004_01491
MGYG000000004_01491	MGYG000000006_00931
MGYG000000004_01523	MGYG000000004_01523
MGYG000000004_01555	MGYG000000004_01555
MGYG000000004_01587	MGYG000000004_01587
MGYG000000004_01619	MGYG000000004_01619
MGYG000000004_01652	MGYG000000004_01652
MGYG000000004_01684	MGYG000000004_01684
MGYG000000004_01716	MGYG000000004_01716
MGYG000000004_01749	MGYG000000004_01749
MGYG000000006_00010	MGYG000000006_00010
MGYG000000006_00043	MGYG000000006_00043
MGYG000000006_00075	MGYG000000006_00075
MGYG000000006_00111	MGYG000000006_00111
MGYG000000006_00143	MGYG000000006_00143
MGYG000000006_00176	MGYG000000006_00176
MGYG000000006_00208	MGYG000000006_00208
MGYG000000006_00241	MGYG000000006_00241
MGYG000000006_00273	MGYG000000006_00273
MGYG000000006_00307	MGYG000000006_00307
MGYG000000006_00341	MGYG000000006_00341
MGYG000000006_00407	MGYG000000006_00407
MGYG000000006_00440	MGYG000000006_00440
MGYG000000006_00537	MGYG000000006_00537
MGYG000000004_00532	MGYG000000004_00532
MGYG000000004_00565	MGYG000000004_00565
MGYG000000004_00565	MGYG000000006_00447
MGYG000000004_00598	MGYG000000004_00598
MGYG000000004_00630	MGYG000000004_00630
MGYG000000004_00630	MGYG000000006_01156
MGYG000000004_00662	MGYG000000004_00662
MGYG000000004_00694	MGYG000000004_00694
MGYG000000004_00726	MGYG000000004_00726
MGYG000000004_00758	MGYG000000004_00758
MGYG000000004_00790	MGYG000000004_00790
MGYG000000004_00824	MGYG000000004_00824
MGYG000000004_00857	MGYG000000004_00857
MGYG000000004_00889	MGYG000000004_00889
MGYG000000004_00923	MGYG000000004_00923
MGYG000000004_00955	MGYG000000004_00955
MGYG000000004_00955	MGYG000000006_01032
MGYG000000004_00988	MGYG000000004_00988
MGYG000000004_00988	MGYG000000006_00736
MGYG000000004_01053	MGYG000000004_01053
MGYG000000004_01053	MGYG000000006_00671
MGYG000000004_01085	MGYG000000004_01085
MGYG000000004_01119	MGYG000000004_01119
MGYG000000004_01152	MGYG000000004_01152
MGYG000000004_01184	MGYG000000004_01184
MGYG000000004_01216	MGYG000000004_01216
MGYG000000004_01216	MGYG000000006_00794
MGYG000000004_01249	MGYG000000004_01249
MGYG000000004_01281	MGYG000000004_01281
MGYG000000004_01314	MGYG000000004_01314
MGYG000000004_01346	MGYG000000004_01346
MGYG000000004_01378	MGYG000000004_01378
MGYG000000004_01378	MGYG000000006_01311
MGYG000000004_01414	MGYG000000004_01414
MGYG000000004_01446	MGYG000000004_01446
MGYG000000004_01478	MGYG000000004_01478
MGYG000000004_01510	MGYG000000004_01510
MGYG000000004_01542	MGYG000000004_01542
MGYG000000004_01542	MGYG000000006_00475
MGYG000000004_01574	MGYG000000004_01574
MGYG000000004_01606	MGYG000000004_01606
MGYG000000004_01638	MGYG000000004_01638
MGYG000000004_01671	MGYG000000004_01671
MGYG000000004_01735	MGYG000000004_01735
MGYG000000004_01769	MGYG000000004_01769
MGYG000000006_00029	MGYG000000006_00029
MGYG000000006_00062	MGYG000000006_00062
MGYG000000006_00097	MGYG000000006_00097
MGYG000000006_00130	MGYG000000006_00130
MGYG000000006_00163	MGYG000000006_00163
MGYG000000006_00195	MGYG000000006_00195
MGYG000000006_00195	MGYG000000004_00205
MGYG000000006_00228	MGYG000000006_00228
MGYG000000006_00260	MGYG000000006_00260
MGYG000000006_00293	MGYG000000006_00293
MGYG000000006_00327	MGYG000000006_00327
MGYG000000006_00360	MGYG000000006_00360
MGYG000000006_00394	MGYG000000006_00394
MGYG000000006_00427	MGYG000000006_00427
MGYG000000006_00460	MGYG000000006_00460
MGYG000000006_00492	MGYG000000006_00492
MGYG000000006_00524	MGYG000000006_00524
MGYG000000006_00556	MGYG000000006_00556
MGYG000000006_00588	MGYG000000006_00588
MGYG000000006_00620	MGYG000000006_00620
MGYG000000006_00686	MGYG000000006_00686
MGYG000000006_00718	MGYG000000006_00718
MGYG000000006_00718	MGYG000000004_01003
MGYG000000006_00751	MGYG000000006_00751
MGYG000000006_00751	MGYG000000004_00973
MGYG000000006_00785	MGYG000000006_00785
MGYG000000006_00785	MGYG000000004_01225
MGYG000000006_00817	MGYG000000006_00817
MGYG000000006_00850	MGYG000000006_00850
MGYG000000006_00882	MGYG000000006_00882
MGYG000000006_00916	MGYG000000006_00916
MGYG000000006_00948	MGYG000000006_00948
MGYG000000006_00980	MGYG000000006_00980
MGYG000000006_01012	MGYG000000006_01012
MGYG000000006_01044	MGYG000000006_01044
MGYG000000006_01076	MGYG000000006_01076
MGYG000000006_01110	MGYG000000006_01110
MGYG000000006_01142	MGYG000000006_01142
MGYG000000006_01142	MGYG000000004_00611
MGYG000000006_01174	MGYG000000006_01174
MGYG000000006_01206	MGYG000000006_01206
MGYG000000006_01238	MGYG000000006_01238
MGYG000000006_01270	MGYG000000006_01270
MGYG000000006_01305	MGYG000000006_01305
MGYG000000006_01339	MGYG000000006_01339
MGYG000000006_01372	MGYG000000006_01372
MGYG000000006_01405	MGYG000000006_01405
MGYG000000006_01439	MGYG000000006_01439
MGYG000000006_01473	MGYG000000006_01473
MGYG000000006_01505	MGYG000000006_01505
MGYG000000006_01537	MGYG000000006_01537
MGYG000000006_01537	MGYG000000004_01715
MGYG000000005_00014	MGYG000000005_00014
MGYG000000005_00014	MGYG000000003_00639
MGYG000000005_00046	MGYG000000005_00046
MGYG000000005_00046	MGYG000000003_00670
MGYG000000005_00080	MGYG000000005_00080
MGYG000000005_00080	MGYG000000003_00704
MGYG000000005_00182	MGYG000000005_00182
MGYG000000005_00218	MGYG000000005_00218
MGYG000000005_00251	MGYG000000005_00251
MGYG000000005_00287	MGYG000000005_00287
MGYG000000005_00319	MGYG000000005_00319
MGYG000000005_00354	MGYG000000005_00354
MGYG000000005_00354	MGYG000000003_01127
MGYG000000005_00386	MGYG000000005_00386
MGYG000000005_00418	MGYG000000005_00418
MGYG000000004_01030	MGYG000000004_01030
MGYG000000004_01095	MGYG000000004_01095
MGYG000000004_01128	MGYG000000004_01128
MGYG000000004_01161	MGYG000000004_01161
MGYG000000004_01193	MGYG000000004_01193
MGYG000000004_01258	MGYG000000004_01258
MGYG000000004_01290	MGYG000000004_01290
MGYG000000004_01323	MGYG000000004_01323
MGYG000000004_01355	MGYG000000004_01355
MGYG000000004_01423	MGYG000000004_01423
MGYG000000004_01455	MGYG000000004_01455
MGYG000000004_01487	MGYG000000004_01487
MGYG000000004_01519	MGYG000000004_01519
MGYG000000004_01551	MGYG000000004_01551
MGYG000000004_01583	MGYG000000004_01583
MGYG000000004_01615	MGYG000000004_01615
MGYG000000004_01647	MGYG000000004_01647
MGYG000000004_01680	MGYG000000004_01680
MGYG000000004_01712	MGYG000000004_01712
MGYG000000004_01744	MGYG000000004_01744
MGYG000000006_00006	MGYG000000006_00006
MGYG000000006_00039	MGYG000000006_00039
MGYG000000006_00039	MGYG000000004_00378
MGYG000000006_00071	MGYG000000006_00071
MGYG000000006_00071	MGYG000000004_00346
MGYG000000006_00106	MGYG000000006_00106
MGYG000000006_00139	MGYG000000006_00139
MGYG000000006_00172	MGYG000000006_00172
MGYG000000006_00204	MGYG000000006_00204
MGYG000000006_00237	MGYG000000006_00237
MGYG000000006_00237	MGYG000000004_00245
MGYG000000006_00269	MGYG000000006_00269
MGYG000000006_00303	MGYG000000006_00303
MGYG000000006_00337	MGYG000000006_00337
MGYG000000006_00369	MGYG000000006_00369
MGYG000000006_00403	MGYG000000006_00403
MGYG000000006_00436	MGYG000000006_00436
MGYG000000006_00469	MGYG000000006_00469
MGYG000000006_00501	MGYG000000006_00501
MGYG000000006_00533	MGYG000000006_00533
MGYG000000006_00565	MGYG000000006_00565
MGYG000000006_00597	MGYG000000006_00597
MGYG000000006_00630	MGYG000000006_00630
MGYG000000006_00695	MGYG000000006_00695
MGYG000000006_00728	MGYG000000006_00728
MGYG000000006_00760	MGYG000000006_00760
MGYG000000006_00826	MGYG000000006_00826
MGYG000000006_00859	MGYG000000006_00859
MGYG000000006_00893	MGYG000000006_00893
MGYG000000006_00957	MGYG000000006_00957
MGYG000000006_00989	MGYG000000006_00989
MGYG000000006_01021	MGYG000000006_01021
MGYG000000006_01053	MGYG000000006_01053
MGYG000000006_01086	MGYG000000006_01086
MGYG000000006_01119	MGYG000000006_01119
MGYG000000006_01151	MGYG000000006_01151
MGYG000000006_01183	MGYG000000006_01183
MGYG000000006_01215	MGYG000000006_01215
MGYG000000006_01280	MGYG000000006_01280
MGYG000000006_01315	MGYG000000006_01315
MGYG000000006_01349	MGYG000000006_01349
MGYG000000006_01381	MGYG000000006_01381
MGYG000000006_01414	MGYG000000006_01414
MGYG000000006_01482	MGYG000000006_01482
MGYG000000006_01514	MGYG000000006_01514
MGYG000000006_01546	MGYG000000006_01546
MGYG000000005_00158	MGYG000000005_00158
MGYG000000005_00191	MGYG000000005_00191
MGYG000000005_00227	MGYG000000005_00227
MGYG000000005_00260	MGYG000000005_00260
MGYG000000005_00296	MGYG000000005_00296
MGYG000000005_00328	MGYG000000005_00328
MGYG000000005_00363	MGYG000000005_00363
MGYG000000005_00395	MGYG000000005_00395
MGYG000000005_00459	MGYG000000005_00459
MGYG000000005_00491	MGYG000000005_00491
MGYG000000005_00718	MGYG000000005_00718
MGYG000000005_00718	MGYG000000003_00307
MGYG000000005_00750	MGYG000000005_00750
MGYG000000005_00750	MGYG000000003_00340
MGYG000000005_00881	MGYG000000005_00881
MGYG000000005_00881	MGYG000000003_00865
MGYG000000005_00913	MGYG000000005_00913
MGYG000000005_00913	MGYG000000003_00897
MGYG000000005_00945	MGYG000000005_00945
MGYG000000004_01528	MGYG000000004_01528
MGYG000000004_01560	MGYG000000004_01560
MGYG000000004_01592	MGYG000000004_01592
MGYG000000004_01624	MGYG000000004_01624
MGYG000000004_01657	MGYG000000004_01657
MGYG000000004_01689	MGYG000000004_01689
MGYG000000004_01721	MGYG000000004_01721
MGYG000000004_01754	MGYG000000004_01754
MGYG000000006_00015	MGYG000000006_00015
MGYG000000006_00048	MGYG000000006_00048
MGYG000000006_00080	MGYG000000006_00080
MGYG000000006_00116	MGYG000000006_00116
MGYG000000006_00181	MGYG000000006_00181
MGYG000000006_00246	MGYG000000006_00246
MGYG000000006_00278	MGYG000000006_00278
MGYG000000006_00312	MGYG000000006_00312
MGYG000000006_00346	MGYG000000006_00346
MGYG000000006_00379	MGYG000000006_00379
MGYG000000006_00445	MGYG000000006_00445
MGYG000000006_00478	MGYG000000006_00478
MGYG000000006_00542	MGYG000000006_00542
MGYG000000006_00574	MGYG000000006_00574
MGYG000000006_00606	MGYG000000006_00606
MGYG000000006_00640	MGYG000000006_00640
MGYG000000006_00672	MGYG000000006_00672
MGYG000000006_00770	MGYG000000006_00770
MGYG000000006_00803	MGYG000000006_00803
MGYG000000006_00836	MGYG000000006_00836
MGYG000000006_00902	MGYG000000006_00902
MGYG000000006_00998	MGYG000000006_00998
MGYG000000006_01062	MGYG000000006_01062
MGYG000000006_01096	MGYG000000006_01096
MGYG000000006_01128	MGYG000000006_01128
MGYG000000006_01224	MGYG000000006_01224
MGYG000000006_01256	MGYG000000006_01256
MGYG000000006_01289	MGYG000000006_01289
MGYG000000006_01324	MGYG000000006_01324
MGYG000000006_01358	MGYG000000006_01358
MGYG000000006_01390	MGYG000000006_01390
MGYG000000006_01424	MGYG000000006_01424
MGYG000000006_01457	MGYG000000006_01457
MGYG000000006_01523	MGYG000000006_01523
MGYG000000006_01556	MGYG000000006_01556
MGYG000000005_00168	MGYG000000005_00168
MGYG000000005_00200	MGYG000000005_00200
MGYG000000005_00236	MGYG000000005_00236
MGYG000000005_00270	MGYG000000005_00270
MGYG000000005_00305	MGYG000000005_00305
MGYG000000005_00337	MGYG000000005_00337
MGYG000000005_00436	MGYG000000005_00436
MGYG000000005_00436	MGYG000000003_00560
MGYG000000005_00695	MGYG000000005_00695
MGYG000000005_00695	MGYG000000003_00278
MGYG000000005_00727	MGYG000000005_00727
MGYG000000005_00727	MGYG000000003_00317
MGYG000000005_00986	MGYG000000005_00986
MGYG000000005_01115	MGYG000000005_01115
MGYG000000005_01148	MGYG000000005_01148
MGYG000000005_01182	MGYG000000005_01182
MGYG000000005_01215	MGYG000000005_01215
MGYG000000005_01248	MGYG000000005_01248
MGYG000000005_01280	MGYG000000005_01280
MGYG000000005_01350	MGYG000000005_01350
MGYG000000005_01350	MGYG000000003_00840
MGYG000000005_01447	MGYG000000005_01447
MGYG000000005_01793	MGYG000000005_01793
MGYG000000005_01793	MGYG000000003_00474
MGYG000000005_01894	MGYG000000005_01894
MGYG000000003_00011	MGYG000000003_00011
MGYG000000003_00043	MGYG000000003_00043
MGYG000000003_00139	MGYG000000003_00139
MGYG000000003_00139	MGYG000000005_01416
MGYG000000003_00172	MGYG000000003_00172
MGYG000000003_00172	MGYG000000005_01381
MGYG000000003_00204	MGYG000000003_00204
MGYG000000003_00204	MGYG000000005_00621
MGYG000000003_00237	MGYG000000003_00237
MGYG000000003_00237	MGYG000000005_00654
MGYG000000003_00269	MGYG000000003_00269
MGYG000000003_00269	MGYG000000005_00686
MGYG000000003_00301	MGYG000000003_00301
MGYG000000003_00495	MGYG000000003_00495
MGYG000000003_00495	MGYG000000005_01772
MGYG000000003_00528	MGYG000000003_00528
MGYG000000003_00592	MGYG000000003_00592
MGYG000000003_00624	MGYG000000003_00624
MGYG000000003_00657	MGYG000000003_00657
MGYG000000003_00657	MGYG000000005_00032
MGYG000000003_00657	MGYG000000005_00033
MGYG000000003_00690	MGYG000000003_00690
MGYG000000003_00690	MGYG000000005_00066
MGYG000000003_00724	MGYG000000003_00724
MGYG000000003_00759	MGYG000000003_00759
MGYG000000003_00791	MGYG000000003_00791
MGYG000000003_00825	MGYG000000003_00825
MGYG000000003_00857	MGYG000000003_00857
MGYG000000003_00926	MGYG000000003_00926
MGYG000000003_00926	MGYG000000005_01667
MGYG000000003_01026	MGYG000000003_01026
MGYG000000003_01061	MGYG000000003_01061
MGYG000000003_01093	MGYG000000003_01093
MGYG000000003_01160	MGYG000000003_01160
MGYG000000003_01193	MGYG000000003_01193
